Id,SalesPrice
1626,53187050.42
1627,53301009.53
1628,65657113.5
1629,49326450.61
1630,71571039.11
1631,49803479.29
1632,54392396.53
1633,46197790.71
1634,51952111.39
1635,49921011.89
1636,43542616.59
1637,58827576.54
1638,58956495.19
1639,53304256.94
1640,70678532.2
1641,52986495.72
1642,56162875.86
1643,54850059.48
1644,54087275
1645,55922457.85
1646,45200177.82
1647,44459407.43
1648,42686389.77
1649,43163096.21
1650,39547112.34
1651,38395725.47
1652,44213053.04
1653,41947038.44
1654,50381882.56
1655,39408785.95
1656,48580773.81
1657,50437018.49
1658,48964554
1659,39110081.68
1660,43230988.94
1661,80226823.79
1662,71053604.08
1663,65129930.96
1664,80430621.1
1665,56423877.3
1666,59056579.39
1667,69448128.33
1668,58164894.85
1669,53317010.35
1670,59586845.23
1671,60518074.56
1672,75944716.9
1673,65316657.16
1674,54270575.52
1675,51257307.49
1676,49377673.42
1677,50679471.83
1678,78193751.19
1679,69482379.9
1680,61229569.91
1681,53092642.97
1682,58155103.97
1683,49420690.86
1684,47845108.89
1685,48262058.22
1686,44810422.82
1687,44930552.35
1688,52808638.76
1689,51207301.56
1690,49701837.01
1691,47294515.59
1692,58882511.42
1693,44601297.97
1694,50149991.55
1695,45409422.71
1696,66859704.12
1697,45382637.93
1698,73728555.57
1699,58376885.12
1700,63413767.36
1701,65940622.48
1702,54057253.38
1703,54152876.6
1704,57303022.55
1705,51573866.39
1706,73438938.04
1707,48609198.81
1708,47879312.72
1709,50502206.95
1710,49452634.89
1711,56356484.5
1712,57373637.94
1713,55680989.27
1714,50952638.69
1715,51719490.45
1716,43664226.34
1717,43383929.73
1718,43453127.03
1719,54137387.2
1720,49627020.77
1721,42581971.35
1722,42265668.21
1723,43503888.59
1724,48763529.81
1725,61307066.02
1726,51128519.7
1727,45613233.12
1728,47001754.12
1729,48023173.62
1730,50307836.28
1731,35500680.62
1732,38246124.78
1733,39711452.38
1734,42062060.26
1735,39788239.26
1736,36530904.87
1737,64106627.46
1738,56947296.26
1739,74685219.33
1740,55542655.39
1741,48580870.81
1742,54198398.27
1743,50606367.07
1744,60489995.83
1745,53757123.38
1746,62452687.84
1747,57569757.33
1748,68958282.43
1749,48349418.42
1750,47470426.55
1751,65146101.9
1752,38835528.43
1753,50323669.91
1754,62156458.17
1755,50801261.01
1756,39841907.06
1757,38074829.58
1758,47035491.18
1759,50231871
1760,46450727.97
1761,48401551.14
1762,59271014.72
1763,50590242.94
1764,37892148.6
1765,54560466.41
1766,51432596.22
1767,55521996.16
1768,46822761.67
1769,47432257.71
1770,41996809.61
1771,43366842.61
1772,45958716.71
1773,40352018.25
1774,60114552.59
1775,42488661.6
1776,40273081.94
1777,37515775.2
1778,42795931.42
1779,39516898.27
1780,49598748.66
1781,44538403.32
1782,35833314.41
1783,45513334.5
1784,38888147.85
1785,40775410.89
1786,45101155.37
1787,49285750.48
1788,31989409.99
1789,35291357.11
1790,33732285.98
1791,69371941.42
1792,50218819.63
1793,41819159.88
1794,40542068.3
1795,43839656.34
1796,38345651.24
1797,42920171
1798,40340719.52
1799,35970749.09
1800,40707156.63
1801,47270610.45
1802,40970285.49
1803,55783533.76
1804,41627137.41
1805,42587669.48
1806,46977346.07
1807,56899357.31
1808,41433817.22
1809,46519158.55
1810,49634552.52
1811,49659535.25
1812,47375503.21
1813,46095599.95
1814,36819130.08
1815,29745033.62
1816,34775767
1817,46355185.05
1818,55848348.61
1819,44509078.9
1820,35801500.46
1821,40418297.34
1822,47521547.03
1823,33410915.18
1824,46757276.81
1825,48944226.1
1826,44319492.28
1827,39490527.69
1828,51119202.49
1829,39478842.6
1830,52085818.23
1831,53539064.69
1832,59310251.79
1833,54935344.61
1834,45642273.08
1835,57133347.55
1836,50996671.2
1837,39858662.87
1838,45294024.61
1839,34099063.89
1840,47271658.07
1841,45275369.73
1842,40577347.68
1843,42618384.16
1844,38895142.23
1845,47757047.98
1846,43644389.09
1847,56389955.53
1848,30727228.52
1849,39812655.54
1850,41302412.31
1851,50553083.97
1852,43082882.69
1853,42006902.58
1854,41116146.36
1855,40311526.23
1856,57832806.47
1857,49947713.12
1858,55891467.65
1859,42665222.71
1860,47854109.41
1861,42365540.99
1862,73564287.83
1863,73825195.26
1864,73822733.29
1865,55868273.75
1866,58881368.79
1867,48532581.56
1868,61814503.76
1869,47854150.07
1870,47977284.18
1871,49441487.98
1872,46836992.47
1873,57018785.85
1874,41840456.6
1875,49943058.73
1876,56100200.45
1877,51759276.68
1878,50303896.81
1879,39943350.16
1880,39885561.46
1881,53576238.38
1882,62367565.18
1883,52821073.05
1884,55447354.65
1885,54129843.02
1886,60039284.67
1887,52252460.56
1888,55746960.48
1889,46663743.29
1890,42261579.55
1891,41013570.34
1892,37172492.49
1893,47417569.96
1894,52588903.96
1895,51018223.25
1896,45778508.58
1897,46872724.39
1898,44824934.7
1899,41686680.11
1900,43818472.58
1901,50223052.79
1902,48498467.77
1903,64164807.52
1904,38820684.1
1905,47175539.51
1906,47291785.34
1907,55961437.98
1908,41309347.78
1909,45524246.12
1910,44160900.11
1911,58532259.08
1912,62337214.15
1913,55223055.24
1914,31547479.02
1915,57681331.84
1916,31865667.89
1917,58950835.6
1918,41495285.06
1919,46390298.92
1920,49942803.97
1921,65459141.98
1922,56634298.49
1923,60903657.54
1924,51896725.02
1925,57192657.47
1926,64524133.21
1927,42832059.99
1928,48490713.05
1929,38023190.71
1930,38760893.89
1931,38793079
1932,45649135.65
1933,50867669.57
1934,51810297.04
1935,50652806.79
1936,52571222.71
1937,51404420.68
1938,47287792.14
1939,53647348.85
1940,45340684.53
1941,50403632.74
1942,54222502.35
1943,46782673.49
1944,67189222.13
1945,61803465.85
1946,46869088.96
1947,57355104.41
1948,45335035.5
1949,55314094
1950,47881517.33
1951,64104866.67
1952,57129995.76
1953,50403749.73
1954,57734577.42
1955,45039407.59
1956,74403438.12
1957,48351278.58
1958,68939469.21
1959,52911057.69
1960,39618590.06
1961,34611788.39
1962,43768717.43
1963,45802827.37
1964,48735764.83
1965,47044316.29
1966,41831804.39
1967,55491970.9
1968,73995854.39
1969,64523887.34
1970,76616826.25
1971,77252615.08
1972,69156480.22
1973,59729569.23
1974,66528135.52
1975,78533351.12
1976,57804044.14
1977,79382501.07
1978,71468997.54
1979,59747230.8
1980,47530621.15
1981,63466582.22
1982,49621769.7
1983,47725660.36
1984,51613652.15
1985,52818323.64
1986,52959740.04
1987,44799531.84
1988,48528375.74
1989,52826498.04
1990,58860355.11
1991,50837390.55
1992,62224334.86
1993,48117531.41
1994,65164762.03
1995,50764182.62
1996,71028922.95
1997,63085849.33
1998,65834654.3
1999,61772172.44
2000,69792922.42
2001,61207562.51
2002,53506830.75
2003,56278186.24
2004,59434688.75
2005,50602350.19
2006,47354855.05
2007,54431374.48
2008,48719525.03
2009,50010899.54
2010,52362694.39
2011,44664897.36
2012,42746993.15
2013,51129548.81
2014,54440005.92
2015,53622011.06
2016,52245546.96
2017,54087168.99
2018,36644686.13
2019,39730328.04
2020,39854978.64
2021,38503332.41
2022,50278153.56
2023,47404625.99
2024,72982336.39
2025,78199583.51
2026,44575000.38
2027,44279942.28
2028,46526583.94
2029,52498712.41
2030,57214387.26
2031,50831298.59
2032,50583796.25
2033,55679617.15
2034,50116009.81
2035,58862112.27
2036,56247735.35
2037,57035115.37
2038,58861033.69
2039,43219189.16
2040,79510714.66
2041,52524722.55
2042,55351580
2043,49506547.98
2044,53917507.1
2045,50283905.36
2046,50489302.45
2047,48950897.61
2048,37828807.08
2049,52089588.32
2050,51890894.63
2051,36010685.31
2052,41756454.32
2053,44377773.58
2054,37385521.49
2055,50623176.41
2056,41420860.24
2057,42715457.84
2058,61161707.53
2059,45485529.88
2060,50544412.35
2061,54663833.11
2062,43046133.14
2063,37279473.19
2064,42776287.3
2065,39328508.02
2066,52559872.53
2067,45730697.59
2068,53800729.53
2069,32983829.76
2070,42243362.83
2071,34351169.68
2072,43400646.35
2073,42402171.28
2074,47745174.3
2075,44946393.47
2076,37902007.97
2077,43470647.73
2078,40065523.52
2079,45391183.78
2080,39148173.26
2081,45997740.97
2082,54447063.78
2083,49298488.34
2084,36289706.16
2085,41767781.24
2086,38607760.6
2087,44312703.39
2088,46578315.67
2089,33744799.07
2090,47335638.25
2091,48084687.84
2092,50330296.57
2093,52972995.39
2094,40335763.73
2095,47326838.99
2096,35828635.91
2097,41106871.5
2098,48134479.64
2099,29045268.39
2100,45448758.63
2101,50621475.43
2102,47037351.65
2103,37858207.66
2104,61462520.99
2105,49023808.44
2106,40076438.9
2107,65290205.23
2108,40971515.92
2109,40430957.21
2110,42571182.79
2111,49881617.67
2112,52233782.42
2113,44260676.44
2114,43959356.55
2115,52562501.49
2116,38676012.89
2117,48620498.87
2118,45460966.05
2119,39848061.32
2120,43178748.93
2121,39140633.42
2122,42071175.3
2123,33075132.73
2124,55567801.32
2125,54674699.81
2126,49895591.3
2127,57179993.91
2128,49931999.79
2129,35073641.07
2130,49369466.39
2131,44765310.55
2132,44304797.77
2133,40326168.89
2134,43325725.78
2135,33321446.35
2136,44225449.94
2137,40668457.15
2138,42507777.71
2139,42927870.54
2140,42415848.69
2141,40421438
2142,44258515.33
2143,38659560.24
2144,45290047.02
2145,41428460.38
2146,43657001.94
2147,53672360.05
2148,44498936.88
2149,39091132.72
2150,50321643.44
2151,41179609.89
2152,51619211.17
2153,53057973.18
2154,39742461.85
2155,46739948.42
2156,74997205.15
2157,57894628.27
2158,60526175.94
2159,55433223.51
2160,45944858.04
2161,52329206.88
2162,71809168.43
2163,60026421.38
2164,52922259.75
2165,47981677.87
2166,41829243.99
2167,52592959.25
2168,55110151.87
2169,52978402.56
2170,55912790.58
2171,45273919.92
2172,42726691.87
2173,45254549.86
2174,61437735.29
2175,60798977.4
2176,59788332.25
2177,62342901.29
2178,54474383.17
2179,41337305.54
2180,58400623.1
2181,48224553.65
2182,51209960.87
2183,46085632.91
2184,44363620.71
2185,41172495.36
2186,45127179.91
2187,42744082.89
2188,47062720.91
2189,71168619.12
2190,37769202.76
2191,38182502.78
2192,38527920.49
2193,40616413
2194,38355381.79
2195,41479624.85
2196,39645179.63
2197,45493686.15
2198,47575395.89
2199,53942530.87
2200,45620267.11
2201,45007795.5
2202,49899471.66
2203,48880863.22
2204,55948183.58
2205,46135608.38
2206,44023714.94
2207,52859550.94
2208,58774941.02
2209,57006527.63
2210,41897525.31
2211,38842233.04
2212,41132896.96
2213,42986728.92
2214,50125658.33
2215,36285527.07
2216,58080356.1
2217,30668250.25
2218,42762355.14
2219,39041434.2
2220,37178247.56
2221,57711741.97
2222,57646389.58
2223,63231761.67
2224,54514983.82
2225,50183593.86
2226,57391730.23
2227,53971904.12
2228,53543465.63
2229,54826014.12
2230,46080213.94
2231,50249039.95
2232,50511941.97
2233,48639388.98
2234,52749196.31
2235,55807340.77
2236,56112790.54
2237,66023514.46
2238,50390597.46
2239,42175755.84
2240,47277849.56
2241,44544911.86
2242,42374107.6
2243,47683653.2
2244,41452358.46
2245,40468029.3
2246,44055832.89
2247,43672691.87
2248,39384594.34
2249,38877843.74
2250,38776242.05
2251,48404368.29
2252,54380327.19
2253,44561254.89
2254,51139379.85
2255,55236715.11
2256,50137633.12
2257,62853843.97
2258,43399117.19
2259,52134696.69
2260,44436104.01
2261,44100974
2262,47944492.58
2263,70097130.68
2264,71079887.84
2265,46439896.03
2266,54251918.14
2267,74757239.75
2268,63227013.22
2269,45143700.58
2270,51555066.67
2271,54311052.17
2272,61388755.98
2273,46131308.72
2274,50950531.14
2275,46397581.56
2276,46669372.65
2277,56388470.29
2278,47236460.23
2279,36640223.37
2280,38834975.49
2281,46646521.23
2282,48136819.34
2283,47328134.76
2284,45728605.6
2285,43159702.06
2286,41594857.54
2287,60725430.37
2288,54153236.92
2289,63459497.81
2290,76204366.48
2291,68057067.2
2292,65751748.58
2293,75745370.62
2294,74131142.43
2295,74684502.3
2296,59528137.18
2297,61833869.48
2298,58437190.4
2299,78089861.35
2300,69045311.81
2301,57788707.14
2302,55319711.06
2303,55455039.71
2304,53643164.63
2305,49447929.69
2306,49858175.66
2307,51351849.25
2308,51503102.12
2309,56440822.31
2310,47231813.45
2311,52484635.99
2312,48779736.72
2313,49275270.07
2314,47909905.99
2315,48584612.48
2316,52513209.36
2317,48422193.97
2318,48990221.37
2319,48210715.42
2320,44478414.9
2321,53668966.28
2322,45618646.74
2323,42644245.03
2324,45361712.6
2325,49399976.26
2326,45915630.92
2327,56208329.96
2328,59428949.92
2329,52734293.03
2330,52705942.7
2331,73737483.91
2332,79998168.54
2333,70587503.53
2334,65959133.53
2335,64027240.04
2336,74023310.06
2337,46318804.53
2338,54097576.94
2339,52185974.52
2340,66678554.29
2341,50255049.3
2342,53333222.72
2343,52623754.51
2344,57522503.28
2345,53812708.06
2346,45907430.02
2347,45820455.83
2348,54996842.5
2349,49462235.59
2350,57731152.89
2351,50222336
2352,54732623.21
2353,68038859.62
2354,42497597.78
2355,43232837.61
2356,43875536.18
2357,49815838.1
2358,55150847.12
2359,45622070.32
2360,37712029.76
2361,42713733.24
2362,69273885.85
2363,42939877.84
2364,44642336.68
2365,49689378.21
2366,43330095.92
2367,50589644.69
2368,48966224.94
2369,50735654.02
2370,52713326.14
2371,52574760.53
2372,46875395.81
2373,60740636.13
2374,65814539.97
2375,46065512.37
2376,72285350.97
2377,67398046.21
2378,41380494.17
2379,68869024.03
2380,43520898.63
2381,49054439.03
2382,50747638.46
2383,52148032.97
2384,63128856.26
2385,43911140.27
2386,42560640.25
2387,42487432.99
2388,37788403.42
2389,40244585.74
2390,41583779.26
2391,41119257.78
2392,37587319.85
2393,46213834.27
2394,42996750.55
2395,63138591.52
2396,44731677.26
2397,55143893.6
2398,38127175.2
2399,34699424.53
2400,33990615.26
2401,35807832.97
2402,44687346.84
2403,48938098.88
2404,45073379.65
2405,47953759.75
2406,41068922.9
2407,42398364.92
2408,42005840.77
2409,42584293.57
2410,54036658.7
2411,39289911.73
2412,49079225.69
2413,43928073.85
2414,42296297.22
2415,51476181.97
2416,39313569.27
2417,36512425.3
2418,36604284.31
2419,49748232.18
2420,40333794.24
2421,49712159.21
2422,38311335.27
2423,49498134.09
2424,45073029.52
2425,71327987.83
2426,47280286.38
2427,48611735.91
2428,53813807.52
2429,38640488.54
2430,41867912.58
2431,43209985.44
2432,42036487.01
2433,44803075.21
2434,45750576.51
2435,48410757.46
2436,34276980.71
2437,35932151.53
2438,40332816.96
2439,37891094.81
2440,44587593.2
2441,42126286.04
2442,39431446.64
2443,41768324.89
2444,42655126.26
2445,39183867.06
2446,52446666.66
2447,51005031
2448,48878229.88
2449,44484950.98
2450,51327403.97
2451,46544844.75
2452,61729893.2
2453,34606418.6
2454,40239786.94
2455,40159548.08
2456,49061255.78
2457,45141137.89
2458,43946799.43
2459,37473844.28
2460,47212766.97
2461,44094388.62
2462,47685804.05
2463,44397653.8
2464,61263873.91
2465,45125179.83
2466,43293169.84
2467,45994251.95
2468,40851309.4
2469,43092258.19
2470,61073915.68
2471,57180461.92
2472,59752037.16
2473,45869897.51
2474,45423016.77
2475,63007578.42
2476,45375361.01
2477,41630712.87
2478,49692464.84
2479,39736660.12
2480,36849539.63
2481,41326959.02
2482,39047126.75
2483,37714503.54
2484,39596722.67
2485,37699805.47
2486,44347720.84
2487,67998680.01
2488,45471524.68
2489,45436524.43
2490,42177633
2491,34706597.19
2492,45914638
2493,41313269.47
2494,48380076.75
2495,39739230.54
2496,63599212.67
2497,52923993.36
2498,38230446.23
2499,34327245.51
2500,39643167.71
2501,46954961.46
2502,50586535.41
2503,45362216.24
2504,52869252.33
2505,57292888.73
2506,54363074.37
2507,60291375.45
2508,54230530.85
2509,51331542.11
2510,50313585.86
2511,44720642.28
2512,53973031.38
2513,58365879.1
2514,48106954.59
2515,40589204.34
2516,46564230.55
2517,41766506.41
2518,43966433.82
2519,56191579.89
2520,56179809.8
2521,51413109.38
2522,58375605.8
2523,38883265.43
2524,42691312.11
2525,41585854.15
2526,41009822.08
2527,35746896.85
2528,36242134.61
2529,39369840.12
2530,37401618.56
2531,56823023.68
2532,57222996.47
2533,55618511.28
2534,53906920.14
2535,70522819.68
2536,59785661.36
2537,50037458.24
2538,47719185.14
2539,45191949.2
2540,45809228.81
2541,48500313.57
2542,48862044.8
2543,43690607.62
2544,37761795.2
2545,44462081.59
2546,43926061.86
2547,42218367.75
2548,55749516.96
2549,48194356.98
2550,133507722.6
2551,40789468.1
2552,36416864.89
2553,38763465.59
2554,43805621.37
2555,35890764.35
2556,36526390.84
2557,39183840.96
2558,68488580.09
2559,47038731.39
2560,45453958.46
2561,41812554.07
2562,46457206.51
2563,47376638.81
2564,53630385.44
2565,39223473.46
2566,52179584.55
2567,46663828.13
2568,48699128.36
2569,49216969.62
2570,41843840.45
2571,51682889.3
2572,42164243.35
2573,57411038.26
2574,60090619.23
2575,43196200.7
2576,50595738.1
2577,55152038.19
2578,36522297.56
2579,30230930.17
2580,56599483.77
2581,43028971.77
2582,41886972.42
2583,59841951.01
2584,46193330.84
2585,50255867.23
2586,50630630.51
2587,51659979.73
2588,37533512.55
2589,42782815.98
2590,55195353.07
2591,66231386.26
2592,52803920.42
2593,52662982.83
2594,45063585.93
2595,47859863.86
2596,67473094.25
2597,50132324.25
2598,68565590.43
2599,56861998.28
2600,48269502.98
2601,36007226.7
2602,41920880.85
2603,41349749.62
2604,44183549.72
2605,41266189.43
2606,43287254.63
2607,54112431.78
2608,53420537.66
2609,48660262.33
2610,39057780.1
2611,52481144.88
2612,45221204.35
2613,39286132.98
2614,39443544.53
2615,44310797.59
2616,44470480.6
2617,57128805.67
2618,55720184.46
2619,58151038.48
2620,52384532.28
2621,50864312.92
2622,54182313.22
2623,59586326.01
2624,63977381.49
2625,69782681.68
2626,45904242.91
2627,44135953.21
2628,79108704.29
2629,86744103.55
2630,67884566.58
2631,79129765.13
2632,76147916.27
2633,58303022.61
2634,65503690.61
2635,44379243.59
2636,56498465.35
2637,47121056.71
2638,64433090.36
2639,56352823.66
2640,45944405.54
2641,34714758.02
2642,50701577.3
2643,45162063.13
2644,48516927.54
2645,43986092.02
2646,43580944.61
2647,47944794.71
2648,42874606.88
2649,45243273.09
2650,39349031.18
2651,47750213.12
2652,71968706.31
2653,51800516.18
2654,54011521.07
2655,64737234.55
2656,65058946.67
2657,66229371.16
2658,63206605.66
2659,64212337.13
2660,66854648.81
2661,60745084.68
2662,62764189.63
2663,59395100.94
2664,54432053.2
2665,59710397.63
2666,58641944.06
2667,47442776.83
2668,48018189.91
2669,46028113.26
2670,65581097.45
2671,48563871.77
2672,47816196.3
2673,52347350.5
2674,52815031.3
2675,43287616.86
2676,50442565.31
2677,56808123.98
2678,63791878.91
2679,60712063.87
2680,64414504.73
2681,82937479.2
2682,75235165.61
2683,86996398.34
2684,70317373.03
2685,71074076.98
2686,58311130.31
2687,55652163.38
2688,49893579.97
2689,44792063.91
2690,72963315.07
2691,51838189.44
2692,43262195.12
2693,48332949.24
2694,42619883.58
2695,53714635.24
2696,50930911.96
2697,54517940.3
2698,56012926.68
2699,49056948.87
2700,44333288.33
2701,45560109.77
2702,39307591.07
2703,45299426.5
2704,43879288.97
2705,40612769.63
2706,37972400.98
2707,39326814.84
2708,41489101.33
2709,40087472.33
2710,40361954.5
2711,71171532.22
2712,79375580.96
2713,42608045
2714,42707501.72
2715,54028361.84
2716,41056087.79
2717,50990913.93
2718,50136722.56
2719,46679556.12
2720,49358249.3
2721,42067984.17
2722,54632795.26
2723,43055597.06
2724,39956484.36
2725,43351922.08
2726,42679622.59
2727,50491933.21
2728,45203742.11
2729,47521113.61
2730,46173042.62
2731,38565078.54
2732,40276775.57
2733,49375750.64
2734,51199172.39
2735,46281309.59
2736,51860195.8
2737,39667760.97
2738,49779069.7
2739,45905545.98
2740,42231335.94
2741,46799218.23
2742,50332026.1
2743,48723120.64
2744,44583422.04
2745,44201946.08
2746,41355505.1
2747,47920279.84
2748,38474298.19
2749,41410295.35
2750,36745232.25
2751,39597377.14
2752,51881846.88
2753,45827736.73
2754,74796180.1
2755,43719324.61
2756,34179121.56
2757,33681566.6
2758,34296361.42
2759,49582250.16
2760,52486092.74
2761,47983324.5
2762,46316064.15
2763,56550307.79
2764,42368177.91
2765,66579168.93
2766,49591514.08
2767,35402592.89
2768,49999970.89
2769,44779743.37
2770,42165372.87
2771,38300520.97
2772,43390394.76
2773,55125204.45
2774,53897466.86
2775,51957689.37
2776,46613602.48
2777,47324153.36
2778,40732600.03
2779,54489161.36
2780,39936429.41
2781,37035100.06
2782,35737540.25
2783,46243085.79
2784,39900508.04
2785,50037735.63
2786,31293580.95
2787,42520181.82
2788,36853198.91
2789,58896804.81
2790,43828896.41
2791,38174615.79
2792,40182680.98
2793,53073274.35
2794,42888834.64
2795,45186169.49
2796,36585064.95
2797,63551542.08
2798,46816582.83
2799,43629532.65
2800,35391398.97
2801,39944538.12
2802,46540217.17
2803,55791111.32
2804,42873494.86
2805,35468836.1
2806,37375966.22
2807,41465252.54
2808,46135110.74
2809,39618961.51
2810,42642081.46
2811,47654488.66
2812,44452725.11
2813,57408701.73
2814,58572992.36
2815,36877579.75
2816,53310522.64
2817,36658931.63
2818,37470990.84
2819,50137473.06
2820,46773672.37
2821,43805250.94
2822,53138243.45
2823,88759433.03
2824,49675591.7
2825,44370709.65
2826,41988608.74
2827,50799577.72
2828,68370087.56
2829,43980555.42
2830,54502611.89
2831,44847057.93
2832,58633113.97
2833,55027593.84
2834,53974303.3
2835,52421433.75
2836,54639348.74
2837,48219970.74
2838,41200396.94
2839,50207487.3
2840,49363348.34
2841,54244967.98
2842,55836628.35
2843,49659251.19
2844,45395751.58
2845,38343056.19
2846,56495624.39
2847,56015690.65
2848,48707615.08
2849,55250331.13
2850,65685703.22
2851,57512141.09
2852,60066090.14
2853,59372426.83
2854,41131445.94
2855,49221433.86
2856,52259891.12
2857,50650322.05
2858,48920370.14
2859,45688643.26
2860,45510580.15
2861,44657314.57
2862,54258649.32
2863,39925243.22
2864,62446685.72
2865,41030925.55
2866,52840525.63
2867,38092069.28
2868,44541332.7
2869,50810318.43
2870,47111854.42
2871,38860365.05
2872,30299010
2873,43040848.64
2874,51144659.01
2875,46809885.76
2876,50629159.24
2877,48978369.51
2878,49986489.86
2879,49051043.13
2880,45356628.71
2881,47187060.61
2882,52233605.19
2883,53864845.56
2884,48233314.52
2885,51039012.72
2886,67081461.76
2887,40590480.8
2888,45220852.19
2889,32662867.51
2890,33716805.64
2891,52983040.07
2892,31429085.92
2893,44896148.04
2894,36567690.26
2895,61919061.56
2896,57922835.52
2897,52161318.83
2898,51238554.01
2899,49179620.15
2900,46259458.11
2901,50760125.6
2902,49427428.68
2903,61311069.75
2904,62147068.73
2905,41791924.18
2906,50438441.17
2907,44013600
2908,38560784.08
2909,50574460.88
2910,35072980.01
2911,41913829.15
2912,45902048.7
2913,42223000.82
2914,41661579.6
2915,41615468.71
2916,41834216.46
2917,47927231.67
2918,40618316.68
2919,60112859.29
